UID,Datatype,Recipient,Condition,Class
1087,2,12,5,1
1087,2,12,0,1
1087,2,12,4,1
1087,2,12,1,0
1087,2,12,2,1
1087,2,12,3,1
1087,2,12,5,1
1087,2,15,0,1
1087,2,15,4,0
1087,2,15,1,0
1087,2,15,2,0
1087,2,15,3,1
1087,2,15,5,0
1087,3,1,0,0
1087,3,2,0,0
1087,3,3,0,1
1087,3,4,0,1
1087,3,5,0,1
1087,3,6,0,1
1087,3,7,0,1
1087,3,8,0,1
1087,3,9,0,1
1087,3,10,0,1
1087,3,1,0,0
1087,3,2,0,0
1087,3,3,0,1
1087,3,4,0,1
1087,3,5,0,1
1087,3,6,0,1
1087,3,7,0,1
1087,3,8,0,1
1087,3,9,0,1
1087,3,10,0,1
1087,3,12,0,1
1087,3,12,4,1
1087,3,12,1,1
1087,3,12,2,1
1087,3,12,3,1
1087,3,12,5,1
1087,3,15,0,1
1087,3,15,4,1
1087,3,15,1,1
1087,3,15,2,1
1087,3,15,3,1
1087,3,15,5,1
1087,7,1,0,0
1087,7,2,0,0
1087,7,3,0,0
1087,7,4,0,0
1087,7,5,0,0
1087,7,6,0,0
1087,7,7,0,0
1087,7,8,0,0
1087,7,9,0,0
1087,7,10,0,0
1087,7,11,0,1
1087,7,12,0,1
1087,7,12,0,1
1087,7,14,0,1
1087,7,15,0,1
1087,7,12,0,1
1087,7,12,4,1
1087,7,12,1,1
1087,7,12,2,1
1087,7,12,3,1
1087,7,12,5,1
1087,7,14,0,1
1087,7,14,4,1
1087,7,14,1,1
1087,7,14,2,1
1087,7,14,3,1
1087,7,14,5,1
1087,9,1,0,1
1087,9,2,0,0
1087,9,3,0,1
1087,9,4,0,1
1087,9,5,0,1
1087,9,6,0,1
1087,9,7,0,1
1087,9,8,0,1
1087,9,9,0,1
1087,9,10,0,1
1087,9,11,0,1
1087,9,12,0,1
1087,9,12,0,1
1087,9,14,0,1
1087,9,15,0,1
1087,9,12,0,1
1087,9,12,4,1
1087,9,12,1,1
1087,9,12,2,1
1087,9,12,3,1
1087,9,12,5,1
1087,9,12,0,1
1087,9,12,4,1
1087,9,12,1,1
1087,9,12,2,1
1087,9,12,3,1
1087,9,12,5,1
1087,12,1,0,0
1087,12,2,0,0
1087,12,3,0,0
1087,12,4,0,0
1087,12,5,0,0
1087,12,6,0,0
1087,12,7,0,0
1087,12,8,0,0
1087,12,9,0,0
1087,12,10,0,0
1087,12,11,0,0
1087,12,11,4,0
1087,12,11,1,0
1087,12,11,2,0
1087,12,11,3,0
1087,12,11,5,0
1087,12,12,0,0
1087,12,12,4,0
1087,12,12,1,0
1087,12,12,2,0
1087,12,12,3,0
1087,12,12,5,0
1087,12,14,0,1
1087,12,14,4,0
1087,12,14,1,0
1087,12,14,2,0
1087,12,14,3,1
1087,12,14,5,0
1087,15,1,0,0
1087,15,2,0,0
1087,15,3,0,0
1087,15,4,0,0
1087,15,5,0,0
1087,15,6,0,1
1087,15,7,0,0
1087,15,7,0,0
1087,15,8,0,0
1087,15,9,0,1
1087,15,10,0,1
1087,15,11,0,0
1087,15,11,4,0
1087,15,11,1,0
1087,15,11,2,0
1087,15,11,3,0
1087,15,11,5,0
1087,15,12,0,0
1087,15,12,4,0
1087,15,12,1,0
1087,15,12,2,0
1087,15,12,3,0
1087,15,12,5,0
1087,15,14,0,1
1087,15,14,4,1
1087,15,14,1,1
1087,15,14,2,1
1087,15,14,3,1
1087,15,14,5,1
1088,2,11,0,1
1088,2,11,4,1
1088,2,11,1,1
1088,2,11,2,1
1088,2,11,3,1
1088,2,11,5,1
1088,2,12,0,1
1088,2,12,4,1
1088,2,12,1,1
1088,2,12,2,1
1088,2,12,3,1
1088,2,12,5,1
1088,2,14,0,1
1088,2,14,4,1
1088,2,14,1,1
1088,2,14,2,1
1088,2,14,3,1
1088,2,14,5,1
1088,2,15,0,1
1088,2,15,4,1
1088,2,15,1,1
1088,2,15,2,1
1088,2,15,3,1
1088,2,15,5,1
1088,3,1,0,0
1088,3,2,0,0
1088,3,3,0,0
1088,3,4,0,1
1088,3,5,0,0
1088,3,6,0,1
1088,3,7,0,0
1088,3,8,0,0
1088,3,9,0,1
1088,3,10,0,1
1088,3,12,0,0
1088,3,12,4,0
1088,3,12,1,0
1088,3,12,2,0
1088,3,12,3,0
1088,3,12,5,0
1088,3,14,0,1
1088,3,14,4,1
1088,3,14,1,1
1088,3,14,2,1
1088,3,14,3,1
1088,3,14,5,1
1088,3,15,0,1
1088,3,15,4,0
1088,3,15,1,0
1088,3,15,2,0
1088,3,15,3,1
1088,3,15,5,0
1088,7,1,0,0
1088,7,2,0,0
1088,7,3,0,0
1088,7,4,0,1
1088,7,5,0,0
1088,7,6,0,1
1088,7,7,0,0
1088,7,8,0,0
1088,7,9,0,0
1088,7,10,0,0
1088,7,1,0,0
1088,7,2,0,0
1088,7,3,0,0
1088,7,4,0,1
1088,7,5,0,0
1088,7,6,0,1
1088,7,7,0,0
1088,7,8,0,0
1088,7,9,0,1
1088,7,10,0,1
1088,7,12,0,1
1088,7,12,4,1
1088,7,12,1,1
1088,7,12,2,1
1088,7,12,3,1
1088,7,12,5,1
1088,7,14,0,0
1088,7,14,4,0
1088,7,14,1,0
1088,7,14,2,0
1088,7,14,3,0
1088,7,14,5,0
1088,9,1,0,0
1088,9,2,0,0
1088,9,3,0,0
1088,9,4,0,1
1088,9,5,0,0
1088,9,6,0,1
1088,9,7,0,0
1088,9,8,0,0
1088,9,9,0,0
1088,9,10,0,0
1088,9,12,0,1
1088,9,12,4,1
1088,9,12,1,1
1088,9,12,2,1
1088,9,12,3,1
1088,9,12,5,1
1088,9,12,0,1
1088,9,12,4,1
1088,9,12,1,1
1088,9,12,2,1
1088,9,12,3,1
1088,9,12,5,1
1088,9,15,0,1
1088,9,15,4,1
1088,9,15,1,1
1088,9,15,2,1
1088,9,15,3,1
1088,9,15,5,1
1088,12,11,0,0
1088,12,12,0,0
1088,12,12,0,1
1088,12,14,0,1
1088,12,15,0,0
1088,12,12,0,0
1088,12,12,4,0
1088,12,12,1,0
1088,12,12,2,0
1088,12,12,3,0
1088,12,12,5,0
1088,12,14,0,1
1088,12,14,4,1
1088,12,14,1,1
1088,12,14,2,1
1088,12,14,3,1
1088,12,14,5,1
1088,12,15,0,1
1088,12,15,4,0
1088,12,15,1,0
1088,12,15,2,0
1088,12,15,3,0
1088,12,15,5,0
1088,13,11,0,1
1088,13,11,4,0
1088,13,11,1,0
1088,13,11,2,0
1088,13,11,3,0
1088,13,11,5,0
1088,13,12,0,1
1088,13,12,4,1
1088,13,12,1,1
1088,13,12,2,1
1088,13,12,3,1
1088,13,12,5,1
1088,13,12,0,1
1088,13,12,4,0
1088,13,12,1,1
1088,13,12,2,0
1088,13,12,3,0
1088,13,12,5,0
1088,13,14,0,1
1088,13,14,4,1
1088,13,14,1,1
1088,13,14,2,1
1088,13,14,3,1
1088,13,14,5,1
1089,1,5,0,1
1089,1,6,0,1
1089,1,12,0,1
1089,1,12,5,1
1089,1,12,4,1
1089,1,12,2,1
1089,1,12,5,1
1089,5,1,0,0
1089,5,2,0,0
1089,5,4,0,0
1089,5,9,0,0
1089,5,10,0,0
1089,5,11,4,0
1089,5,11,5,0
1089,5,14,0,1
1089,5,14,5,0
1089,6,2,0,1
1089,6,12,1,1
1089,6,12,2,1
1089,10,2,0,1
1089,10,5,0,1
1089,10,11,0,1
1089,10,12,4,1
1089,10,12,3,1
1089,10,14,4,1
1089,10,14,1,1
1089,10,15,4,1
1089,10,15,2,1
1089,13,4,0,1
1089,13,8,0,1
1089,13,12,0,1
1089,13,12,4,1
1089,13,12,5,1
1089,13,14,0,1
1089,13,14,5,0
1089,14,1,0,1
1089,14,7,0,1
1089,14,2,0,1
1089,14,5,0,1
1089,14,12,3,1
1091,1,1,0,1
1091,1,2,0,1
1091,1,3,0,1
1091,1,5,0,1
1091,1,4,0,1
1091,1,7,0,1
1091,1,8,0,1
1091,1,6,0,1
1091,1,9,0,1
1091,1,10,0,1
1091,1,11,0,1
1091,1,11,4,1
1091,1,11,1,1
1091,1,11,2,1
1091,1,11,3,1
1091,1,11,5,1
1091,1,12,0,1
1091,1,12,4,1
1091,1,12,1,1
1091,1,12,2,1
1091,1,12,3,1
1091,1,12,5,1
1091,1,15,0,1
1091,1,15,4,1
1091,1,15,1,1
1091,1,15,2,1
1091,1,15,3,1
1091,1,15,5,1
1091,2,11,0,1
1091,2,11,4,1
1091,2,11,1,1
1091,2,11,2,1
1091,2,11,3,1
1091,2,11,5,1
1091,2,12,0,1
1091,2,12,4,0
1091,2,12,1,0
1091,2,12,2,0
1091,2,12,3,0
1091,2,12,5,0
1091,2,12,0,1
1091,2,12,4,1
1091,2,12,1,1
1091,2,12,2,1
1091,2,12,3,1
1091,2,12,5,1
1091,2,15,0,1
1091,2,15,4,1
1091,2,15,1,0
1091,2,15,2,1
1091,2,15,3,1
1091,2,15,5,1
1091,9,1,0,1
1091,9,2,0,1
1091,9,3,0,1
1091,9,4,0,1
1091,9,5,0,1
1091,9,6,0,1
1091,9,7,0,1
1091,9,8,0,1
1091,9,9,0,1
1091,9,10,0,1
1091,9,11,0,1
1091,9,12,0,1
1091,9,12,0,1
1091,9,14,0,1
1091,9,15,0,1
1091,9,12,0,1
1091,9,12,4,1
1091,9,12,1,1
1091,9,12,2,1
1091,9,12,3,1
1091,9,12,5,1
1091,9,15,0,1
1091,9,15,4,1
1091,9,15,1,1
1091,9,15,2,1
1091,9,15,3,1
1091,9,15,5,1
1091,10,1,0,1
1091,10,2,0,1
1091,10,3,0,1
1091,10,4,0,1
1091,10,5,0,1
1091,10,6,0,1
1091,10,7,0,1
1091,10,8,0,1
1091,10,9,0,1
1091,10,10,0,1
1091,10,11,0,1
1091,10,12,0,1
1091,10,12,0,1
1091,10,14,0,1
1091,10,15,0,1
1091,10,11,0,1
1091,10,11,4,1
1091,10,11,1,1
1091,10,11,2,1
1091,10,11,3,1
1091,10,11,5,1
1091,10,12,0,1
1091,10,12,4,1
1091,10,12,1,1
1091,10,12,2,1
1091,10,12,3,1
1091,10,12,5,1
1091,10,14,0,1
1091,10,14,4,1
1091,10,14,1,1
1091,10,14,2,1
1091,10,14,3,1
1091,10,14,5,1
1091,10,15,0,1
1091,10,15,4,1
1091,10,15,1,1
1091,10,15,2,1
1091,10,15,3,1
1091,10,15,5,1
1091,12,1,0,1
1091,12,2,0,1
1091,12,3,0,1
1091,12,4,0,1
1091,12,5,0,1
1091,12,6,0,1
1091,12,7,0,1
1091,12,8,0,1
1091,12,9,0,1
1091,12,10,0,1
1091,12,12,0,1
1091,12,12,4,1
1091,12,12,1,1
1091,12,12,2,1
1091,12,12,3,1
1091,12,12,5,1
1091,12,14,0,1
1091,12,14,4,1
1091,12,14,1,1
1091,12,14,2,1
1091,12,14,3,1
1091,12,14,5,1
1091,12,15,0,1
1091,12,15,4,1
1091,12,15,1,1
1091,12,15,2,1
1091,12,15,3,1
1091,12,15,5,1
1091,15,1,0,1
1091,15,2,0,1
1091,15,3,0,1
1091,15,4,0,1
1091,15,5,0,1
1091,15,6,0,1
1091,15,7,0,1
1091,15,8,0,1
1091,15,9,0,1
1091,15,10,0,1
1091,15,1,0,1
1091,15,2,0,1
1091,15,3,0,1
1091,15,4,0,1
1091,15,5,0,1
1091,15,6,0,1
1091,15,7,0,1
1091,15,7,0,1
1091,15,8,0,1
1091,15,9,0,1
1091,15,10,0,1
1091,15,11,0,1
1091,15,12,0,1
1091,15,12,0,1
1091,15,14,0,1
1091,15,15,0,1
1091,15,12,0,1
1091,15,12,4,1
1091,15,12,1,0
1091,15,12,2,1
1091,15,12,3,1
1091,15,12,5,1
1092,3,1,0,1
1092,3,2,0,0
1092,3,3,0,1
1092,3,4,0,1
1092,3,5,0,1
1092,3,6,0,1
1092,3,7,0,1
1092,3,8,0,1
1092,3,9,0,1
1092,3,10,0,1
1092,3,1,0,1
1092,3,2,0,0
1092,3,3,0,1
1092,3,4,0,1
1092,3,5,0,1
1092,3,6,0,1
1092,3,7,0,1
1092,3,8,0,1
1092,3,9,0,1
1092,3,10,0,1
1092,3,11,0,1
1092,3,12,0,1
1092,3,12,0,1
1092,3,14,0,1
1092,3,15,0,1
1092,3,11,0,1
1092,3,11,4,1
1092,3,11,1,1
1092,3,11,2,1
1092,3,11,3,1
1092,3,11,5,1
1092,4,1,0,0
1092,4,2,0,0
1092,4,3,0,1
1092,4,4,0,0
1092,4,5,0,0
1092,4,6,0,1
1092,4,7,0,0
1092,4,8,0,0
1092,4,9,0,0
1092,4,10,0,1
1092,4,12,0,1
1092,4,12,4,1
1092,4,12,1,1
1092,4,12,2,1
1092,4,12,3,1
1092,4,12,5,1
1092,4,12,0,1
1092,4,12,4,1
1092,4,12,1,1
1092,4,12,2,1
1092,4,12,3,1
1092,4,12,5,1
1092,4,14,0,1
1092,4,14,4,1
1092,4,14,1,1
1092,4,14,2,1
1092,4,14,3,1
1092,4,14,5,1
1092,6,11,0,1
1092,6,12,0,1
1092,6,12,0,1
1092,6,14,0,1
1092,6,15,0,1
1092,6,12,0,1
1092,6,12,4,1
1092,6,12,1,1
1092,6,12,2,1
1092,6,12,3,1
1092,6,12,5,1
1092,6,14,0,1
1092,6,14,4,1
1092,6,14,1,1
1092,6,14,2,1
1092,6,14,3,1
1092,6,14,5,1
1092,6,15,0,1
1092,6,15,4,1
1092,6,15,1,1
1092,6,15,2,1
1092,6,15,3,1
1092,6,15,5,1
1092,10,1,0,1
1092,10,2,0,0
1092,10,3,0,1
1092,10,4,0,1
1092,10,5,0,1
1092,10,6,0,1
1092,10,7,0,1
1092,10,8,0,1
1092,10,9,0,1
1092,10,10,0,1
1092,10,1,0,0
1092,10,2,0,0
1092,10,3,0,0
1092,10,4,0,0
1092,10,5,0,0
1092,10,6,0,1
1092,10,7,0,0
1092,10,8,0,0
1092,10,9,0,0
1092,10,10,0,1
1092,10,11,0,1
1092,10,12,0,1
1092,10,12,0,1
1092,10,14,0,1
1092,10,15,0,1
1092,10,12,0,1
1092,10,12,4,1
1092,10,12,1,1
1092,10,12,2,1
1092,10,12,3,1
1092,10,12,5,1
1092,10,14,0,1
1092,10,14,4,1
1092,10,14,1,1
1092,10,14,2,1
1092,10,14,3,1
1092,10,14,5,1
1092,10,15,0,1
1092,10,15,4,1
1092,10,15,1,1
1092,10,15,2,1
1092,10,15,3,1
1092,10,15,5,1
1092,12,1,0,1
1092,12,2,0,0
1092,12,3,0,1
1092,12,4,0,1
1092,12,5,0,1
1092,12,6,0,1
1092,12,7,0,1
1092,12,8,0,1
1092,12,9,0,1
1092,12,10,0,1
1092,12,1,0,1
1092,12,2,0,0
1092,12,3,0,1
1092,12,4,0,1
1092,12,5,0,1
1092,12,6,0,1
1092,12,7,0,1
1092,12,8,0,1
1092,12,9,0,1
1092,12,10,0,1
1092,12,12,0,1
1092,12,12,4,1
1092,12,12,1,1
1092,12,12,2,1
1092,12,12,3,1
1092,12,12,5,1
1092,12,14,0,1
1092,12,14,4,1
1092,12,14,1,1
1092,12,14,2,1
1092,12,14,3,1
1092,12,14,5,1
1092,15,11,0,1
1092,15,12,0,1
1092,15,12,0,1
1092,15,14,0,1
1092,15,15,0,1
1092,15,12,0,1
1092,15,12,4,1
1092,15,12,1,1
1092,15,12,2,1
1092,15,12,3,1
1092,15,12,5,1
1092,15,14,0,1
1092,15,14,4,1
1092,15,14,1,1
1092,15,14,2,1
1092,15,14,3,1
1092,15,14,5,1
1092,15,15,0,1
1092,15,15,4,1
1092,15,15,1,1
1092,15,15,2,1
1092,15,15,3,1
1092,15,15,5,1
1093,3,1,0,1
1093,3,2,0,1
1093,3,3,0,1
1093,3,4,0,1
1093,3,5,0,1
1093,3,6,0,1
1093,3,7,0,1
1093,3,8,0,1
1093,3,9,0,1
1093,3,10,0,1
1093,3,12,0,1
1093,3,12,4,1
1093,3,12,1,1
1093,3,12,2,1
1093,3,12,3,1
1093,3,12,5,1
1093,3,14,0,1
1093,3,14,4,1
1093,3,14,1,1
1093,3,14,2,1
1093,3,14,3,1
1093,3,14,5,1
1093,3,15,0,1
1093,3,15,4,1
1093,3,15,1,1
1093,3,15,2,1
1093,3,15,3,1
1093,3,15,5,1
1093,5,1,0,1
1093,5,2,0,1
1093,5,5,0,1
1093,5,4,0,1
1093,5,3,0,1
1093,5,7,0,1
1093,5,8,0,1
1093,5,6,0,1
1093,5,9,0,1
1093,5,10,0,1
1093,5,11,0,1
1093,5,12,0,1
1093,5,12,0,1
1093,5,14,0,1
1093,5,15,0,1
1093,5,12,0,1
1093,5,12,4,1
1093,5,12,1,1
1093,5,12,2,1
1093,5,12,3,1
1093,5,12,5,1
1093,5,14,0,1
1093,5,14,4,1
1093,5,14,1,1
1093,5,14,2,1
1093,5,14,3,1
1093,5,14,5,1
1093,7,1,0,0
1093,7,2,0,0
1093,7,3,0,0
1093,7,4,0,0
1093,7,5,0,0
1093,7,6,0,0
1093,7,7,0,0
1093,7,8,0,0
1093,7,9,0,0
1093,7,10,0,0
1093,7,1,0,0
1093,7,2,0,0
1093,7,3,0,0
1093,7,4,0,0
1093,7,5,0,0
1093,7,6,0,0
1093,7,7,0,0
1093,7,8,0,0
1093,7,9,0,0
1093,7,10,0,0
1093,7,11,0,1
1093,7,12,0,1
1093,7,12,0,1
1093,7,14,0,1
1093,7,15,0,1
1093,7,15,0,1
1093,7,15,4,1
1093,7,15,1,1
1093,7,15,2,1
1093,7,15,3,1
1093,7,15,5,1
1093,10,1,0,1
1093,10,2,0,1
1093,10,3,0,1
1093,10,4,0,1
1093,10,5,0,1
1093,10,6,0,1
1093,10,7,0,1
1093,10,8,0,1
1093,10,9,0,1
1093,10,10,0,1
1093,10,1,0,1
1093,10,2,0,1
1093,10,3,0,1
1093,10,4,0,1
1093,10,5,0,1
1093,10,6,0,1
1093,10,7,0,1
1093,10,8,0,1
1093,10,9,0,1
1093,10,10,0,1
1093,10,11,0,1
1093,10,12,0,1
1093,10,12,0,1
1093,10,14,0,1
1093,10,15,0,1
1093,10,12,0,1
1093,10,12,4,1
1093,10,12,1,1
1093,10,12,2,1
1093,10,12,3,1
1093,10,12,5,1
1093,10,14,0,1
1093,10,14,4,1
1093,10,14,1,1
1093,10,14,2,1
1093,10,14,3,1
1093,10,14,5,1
1093,10,15,0,1
1093,10,15,4,1
1093,10,15,1,1
1093,10,15,2,1
1093,10,15,3,1
1093,10,15,5,1
1093,12,1,0,1
1093,12,2,0,1
1093,12,3,0,1
1093,12,4,0,1
1093,12,5,0,1
1093,12,6,0,1
1093,12,7,0,1
1093,12,8,0,1
1093,12,9,0,1
1093,12,10,0,1
1093,12,11,0,1
1093,12,12,0,1
1093,12,12,0,1
1093,12,14,0,1
1093,12,15,0,1
1093,12,14,0,1
1093,12,14,4,1
1093,12,14,1,1
1093,12,14,2,1
1093,12,14,3,1
1093,12,14,5,1
1093,12,15,0,1
1093,12,15,4,1
1093,12,15,1,1
1093,12,15,2,1
1093,12,15,3,1
1093,12,15,5,1
1093,15,1,0,1
1093,15,2,0,1
1093,15,3,0,1
1093,15,4,0,1
1093,15,5,0,1
1093,15,6,0,1
1093,15,7,0,1
1093,15,7,0,1
1093,15,8,0,1
1093,15,9,0,1
1093,15,10,0,1
1093,15,11,0,1
1093,15,12,0,1
1093,15,12,0,1
1093,15,14,0,1
1093,15,15,0,1
1093,15,12,0,1
1093,15,12,4,1
1093,15,12,1,1
1093,15,12,2,1
1093,15,12,3,1
1093,15,12,5,1
1093,15,12,0,1
1093,15,12,4,1
1093,15,12,1,1
1093,15,12,2,1
1093,15,12,3,1
1093,15,12,5,1
1094,1,1,0,1
1094,1,2,0,1
1094,1,3,0,1
1094,1,5,0,1
1094,1,4,0,1
1094,1,7,0,1
1094,1,8,0,1
1094,1,6,0,1
1094,1,9,0,1
1094,1,10,0,1
1094,1,1,0,1
1094,1,2,0,0
1094,1,3,0,1
1094,1,5,0,1
1094,1,4,0,1
1094,1,7,0,0
1094,1,8,0,1
1094,1,6,0,1
1094,1,9,0,1
1094,1,10,0,1
1094,1,12,0,0
1094,1,12,4,0
1094,1,12,1,0
1094,1,12,2,0
1094,1,12,3,1
1094,1,12,5,1
1094,1,14,0,0
1094,1,14,4,0
1094,1,14,1,0
1094,1,14,2,1
1094,1,14,3,0
1094,1,14,5,0
1094,3,1,0,0
1094,3,2,0,0
1094,3,3,0,0
1094,3,4,0,0
1094,3,5,0,0
1094,3,6,0,0
1094,3,7,0,0
1094,3,8,0,0
1094,3,9,0,0
1094,3,10,0,0
1094,3,11,0,0
1094,3,11,4,0
1094,3,11,1,0
1094,3,11,2,0
1094,3,11,3,0
1094,3,11,5,0
1094,3,12,0,1
1094,3,12,4,0
1094,3,12,1,0
1094,3,12,2,0
1094,3,12,3,0
1094,3,12,5,0
1094,3,15,0,0
1094,3,15,4,0
1094,3,15,1,0
1094,3,15,2,0
1094,3,15,3,0
1094,3,15,5,0
1094,9,1,0,1
1094,9,2,0,1
1094,9,3,0,1
1094,9,4,0,1
1094,9,5,0,1
1094,9,6,0,1
1094,9,7,0,1
1094,9,8,0,1
1094,9,9,0,1
1094,9,10,0,1
1094,9,11,4,0
1094,9,11,1,0
1094,9,11,2,0
1094,9,11,3,0
1094,9,11,5,0
1094,9,12,0,1
1094,9,12,4,1
1094,9,12,1,1
1094,9,12,2,1
1094,9,12,3,1
1094,9,12,5,1
1094,9,15,0,0
1094,9,15,4,0
1094,9,15,1,0
1094,9,15,2,0
1094,9,15,3,0
1094,9,15,5,0
1094,10,1,0,1
1094,10,2,0,0
1094,10,3,0,1
1094,10,4,0,1
1094,10,5,0,1
1094,10,6,0,1
1094,10,7,0,1
1094,10,8,0,1
1094,10,9,0,1
1094,10,10,0,1
1094,10,1,0,0
1094,10,2,0,0
1094,10,3,0,0
1094,10,4,0,0
1094,10,5,0,0
1094,10,6,0,0
1094,10,7,0,0
1094,10,8,0,0
1094,10,9,0,0
1094,10,10,0,0
1094,10,11,0,0
1094,10,12,0,1
1094,10,12,0,1
1094,10,14,0,0
1094,10,15,0,0
1094,10,11,0,0
1094,10,11,4,0
1094,10,11,1,0
1094,10,11,2,0
1094,10,11,3,0
1094,10,11,5,0
1094,10,14,0,0
1094,10,14,4,0
1094,10,14,1,0
1094,10,14,2,0
1094,10,14,3,0
1094,10,14,5,0
1094,10,15,0,0
1094,10,15,4,0
1094,10,15,1,0
1094,10,15,2,0
1094,10,15,3,0
1094,10,15,5,0
1094,11,11,0,0
1094,11,11,4,0
1094,11,11,1,0
1094,11,11,2,0
1094,11,11,3,0
1094,11,11,5,0
1094,11,12,0,0
1094,11,12,4,0
1094,11,12,1,0
1094,11,12,2,0
1094,11,12,3,0
1094,11,12,5,0
1094,11,14,0,1
1094,11,14,4,1
1094,11,14,1,1
1094,11,14,2,1
1094,11,14,3,1
1094,11,14,5,1
1094,11,15,0,0
1094,11,15,4,0
1094,11,15,1,0
1094,11,15,2,0
1094,11,15,3,0
1094,11,15,5,0
1094,15,1,0,0
1094,15,2,0,0
1094,15,3,0,0
1094,15,4,0,0
1094,15,5,0,0
1094,15,6,0,0
1094,15,7,0,0
1094,15,8,0,0
1094,15,9,0,0
1094,15,10,0,0
1094,15,1,0,0
1094,15,2,0,0
1094,15,3,0,0
1094,15,4,0,0
1094,15,5,0,0
1094,15,6,0,0
1094,15,7,0,0
1094,15,7,0,0
1094,15,8,0,0
1094,15,9,0,0
1094,15,10,0,0
1094,15,11,0,0
1094,15,11,4,0
1094,15,11,1,0
1094,15,11,2,0
1094,15,11,3,0
1094,15,11,5,0
1094,15,12,0,0
1094,15,12,4,0
1094,15,12,1,0
1094,15,12,2,0
1094,15,12,3,0
1094,15,12,5,0
1094,1,11,0,1
1094,1,12,0,1
1094,1,12,0,1
1094,1,14,0,1
1094,1,15,0,1
1094,1,11,0,1
1094,1,11,4,1
1094,1,11,1,1
1094,1,11,2,1
1094,1,11,3,1
1094,1,11,5,1
1094,1,12,0,1
1094,1,12,4,0
1094,1,12,1,0
1094,1,12,2,0
1094,1,12,3,1
1094,1,12,5,0
1094,1,12,0,1
1094,1,12,4,1
1094,1,12,1,0
1094,1,12,2,1
1094,1,12,3,1
1094,1,12,5,1
1094,3,1,0,0
1094,3,2,0,1
1094,3,3,0,1
1094,3,4,0,1
1094,3,5,0,1
1094,3,6,0,1
1094,3,7,0,1
1094,3,8,0,1
1094,3,9,0,1
1094,3,10,0,1
1094,3,11,0,1
1094,3,12,0,1
1094,3,12,0,1
1094,3,14,0,1
1094,3,15,0,0
1094,3,12,0,1
1094,3,12,4,0
1094,3,12,1,0
1094,3,12,2,0
1094,3,12,3,0
1094,3,12,5,0
1094,3,15,0,0
1094,3,15,4,0
1094,3,15,1,0
1094,3,15,2,0
1094,3,15,3,0
1094,3,15,5,0
1094,9,11,0,1
1094,9,12,0,1
1094,9,12,0,1
1094,9,14,0,1
1094,9,15,0,1
1094,9,11,4,0
1094,9,11,1,0
1094,9,11,2,1
1094,9,11,3,1
1094,9,11,5,1
1094,9,12,0,1
1094,9,12,4,0
1094,9,12,1,0
1094,9,12,2,1
1094,9,12,3,1
1094,9,12,5,1
1094,9,14,0,1
1094,9,14,4,0
1094,9,14,1,0
1094,9,14,2,1
1094,9,14,3,1
1094,9,14,5,1
1094,10,1,0,0
1094,10,2,0,0
1094,10,3,0,0
1094,10,4,0,0
1094,10,5,0,0
1094,10,6,0,1
1094,10,7,0,0
1094,10,8,0,0
1094,10,9,0,0
1094,10,10,0,0
1094,10,11,0,1
1094,10,11,4,0
1094,10,11,1,0
1094,10,11,2,0
1094,10,11,3,1
1094,10,11,5,0
1094,10,12,0,1
1094,10,12,4,0
1094,10,12,1,0
1094,10,12,2,1
1094,10,12,3,1
1094,10,12,5,1
1094,10,12,0,1
1094,10,12,4,1
1094,10,12,1,1
1094,10,12,2,1
1094,10,12,3,1
1094,10,12,5,1
1094,10,14,0,1
1094,10,14,4,0
1094,10,14,1,0
1094,10,14,2,0
1094,10,14,3,1
1094,10,14,5,1
1094,10,15,0,1
1094,10,15,4,0
1094,10,15,1,0
1094,10,15,2,0
1094,10,15,3,1
1094,10,15,5,0
1094,12,1,0,0
1094,12,2,0,0
1094,12,3,0,0
1094,12,4,0,0
1094,12,5,0,0
1094,12,6,0,1
1094,12,7,0,0
1094,12,8,0,0
1094,12,9,0,0
1094,12,10,0,0
1094,12,11,0,1
1094,12,12,0,1
1094,12,12,0,1
1094,12,14,0,1
1094,12,15,0,1
1094,12,12,0,1
1094,12,12,4,0
1094,12,12,1,0
1094,12,12,2,1
1094,12,12,3,1
1094,12,12,5,1
1094,12,14,0,1
1094,12,14,4,1
1094,12,14,1,1
1094,12,14,2,1
1094,12,14,3,1
1094,12,14,5,1
1094,15,1,0,0
1094,15,2,0,0
1094,15,3,0,0
1094,15,4,0,0
1094,15,5,0,0
1094,15,6,0,0
1094,15,7,0,0
1094,15,7,0,0
1094,15,8,0,0
1094,15,9,0,0
1094,15,10,0,0
1094,15,12,0,1
1094,15,12,4,0
1094,15,12,1,0
1094,15,12,2,1
1094,15,12,3,1
1094,15,12,5,0
1094,15,12,0,1
1094,15,12,4,1
1094,15,12,1,1
1094,15,12,2,1
1094,15,12,3,1
1094,15,12,5,1
1094,15,14,0,1
1094,15,14,4,1
1094,15,14,1,1
1094,15,14,2,1
1094,15,14,3,1
1094,15,14,5,1
1095,1,3,0,1
1095,1,7,0,1
1095,1,9,0,1
1095,1,10,0,1
1095,1,12,1,0
1095,1,14,1,0
1095,5,5,0,0
1095,5,7,0,1
1095,5,8,0,1
1095,5,11,0,0
1095,5,11,3,0
1095,5,12,1,0
1095,5,14,3,1
1095,6,11,0,1
1095,6,12,3,1
1095,6,14,2,1
1095,6,14,5,1
1095,6,15,1,0
